event_id,event_type_id,event_name,time,country,currency,impact,actual,forecast,previous,urls,title
406746,865.0,Portuguese GDP,2020-05-29 10:00:00,Portugal,EUR,Low Volatility Expected,,,0.6%,portuguese-gdp-865,Gross Domestic Product (GDP)
406745,429.0,Portuguese GDP,2020-05-29 10:00:00,Portugal,EUR,Low Volatility Expected,,,2.2%,portuguese-gdp-429,Gross Domestic Product (GDP)
406744,1486.0,Latvian GDP,2020-05-29 10:00:00,Latvia,EUR,Low Volatility Expected,,,-1.4%,latvian-gdp-1486,Gross Domestic Product (GDP)
406747,1490.0,Latvian Retail Sales,2020-05-29 10:00:00,Latvia,EUR,Low Volatility Expected,,,-1.80%,latvian-retail-sales-1490,Retail Sales
406748,1489.0,Latvian Retail Sales,2020-05-29 10:00:00,Latvia,EUR,Low Volatility Expected,,,-5.90%,latvian-retail-sales-1489,Retail Sales
406767,434.0,GDP Quarterly,2020-05-29 12:00:00,India,INR,Moderate Volatility Expected,,4.7%,4.7%,gdp-quarterly-434,Gross Domestic Product (GDP) Quarterly
406768,759.0,Infrastructure Output,2020-05-29 12:00:00,India,INR,Low Volatility Expected,,,-6.5%,infrastructure-output-759,Infrastructure Output
406770,858.0,GDP,2020-05-29 12:00:00,Brazil,BRL,Moderate Volatility Expected,,0.5%,0.5%,gdp-858,Gross Domestic Product (GDP)
406766,413.0,GDP,2020-05-29 12:00:00,Brazil,BRL,Moderate Volatility Expected,,1.5%,1.7%,gdp-413,Gross Domestic Product (GDP)
406765,1877.0,Brazilian PPI,2020-05-29 12:00:00,Brazil,BRL,Low Volatility Expected,,,1.32%,brazilian-ppi-1877,an Producer Price Index
406769,606.0,Trade Balance,2020-05-29 12:00:00,South Africa,ZAR,Low Volatility Expected,,9.00B,24.25B,trade-balance-606,Trade Balance
406787,905.0,Core PCE Price Index,2020-05-29 12:30:00,United States,USD,Moderate Volatility Expected,,1.6%,1.7%,core-pce-price-index-905, PCE Price Index
406786,61.0,Core PCE Price Index,2020-05-29 12:30:00,United States,USD,Moderate Volatility Expected,,-0.1%,-0.1%,core-pce-price-index-61, PCE Price Index
406788,1650.0,Goods Trade Balance,2020-05-29 12:30:00,United States,USD,Moderate Volatility Expected,,,-64.38B,goods-trade-balance-1650,Goods Trade Balance
406785,906.0,PCE Price index,2020-05-29 12:30:00,United States,USD,Moderate Volatility Expected,,,1.3,pce-price-index-906,PCE Price index 
406784,904.0,PCE price index,2020-05-29 12:30:00,United States,USD,Moderate Volatility Expected,,,-0.3%,pce-price-index-904,PCE price index 
406781,234.0,Personal Income,2020-05-29 12:30:00,United States,USD,Low Volatility Expected,,-1.5%,-2.0%,personal-income-234,Personal Income
406782,235.0,Personal Spending,2020-05-29 12:30:00,United States,USD,Moderate Volatility Expected,,,-7.5%,personal-spending-235,Personal Spending
406783,895.0,Real Personal Consumption,2020-05-29 12:30:00,United States,USD,Low Volatility Expected,,,-7.3%,real-personal-consumption-895,Real Personal Consumption
406789,1887.0,Retail Inventories Ex Auto,2020-05-29 12:30:00,United States,USD,Moderate Volatility Expected,,,-0.2%,retail-inventories-ex-auto-1887,Retail Inventories Excluding Auto
406776,1465.0,GDP Implicit Price,2020-05-29 12:30:00,Canada,CAD,Low Volatility Expected,,0.30%,1.00%,gdp-implicit-price-1465,Gross Domestic Product (GDP) Implicit Price
404618,1758.0,GDP,2020-05-29 12:30:00,Canada,CAD,Moderate Volatility Expected,,,1.47%,gdp-1758,Gross Domestic Product (GDP)
406790,123.0,GDP,2020-05-29 12:30:00,Canada,CAD,High Volatility Expected,,0.1%,0.2%,gdp-123,Gross Domestic Product (GDP)
406775,1024.0,GDP,2020-05-29 12:30:00,Canada,CAD,Moderate Volatility Expected,,,0.1%,gdp-1024,Gross Domestic Product (GDP)
406774,1025.0,GDP Annualized,2020-05-29 12:30:00,Canada,CAD,Moderate Volatility Expected,,0.3%,0.3%,gdp-annualized-1025,Gross Domestic Product (GDP) Annualized
406778,172.0,IPPI,2020-05-29 12:30:00,Canada,CAD,Low Volatility Expected,,-1.7%,-0.9%,ippi-172,Industrial Product Price Index (IPPI)
406777,742.0,IPPI,2020-05-29 12:30:00,Canada,CAD,Low Volatility Expected,,,-2.4%,ippi-742,Industrial Product Price Index (IPPI)
406779,266.0,RMPI,2020-05-29 12:30:00,Canada,CAD,Moderate Volatility Expected,,-13.6%,-15.6%,rmpi-266,Raw Materials Price Index (RMPI)
406780,1030.0,RMPI,2020-05-29 12:30:00,Canada,CAD,Low Volatility Expected,,,-22.7%,rmpi-1030,Raw Materials Price Index (RMPI)
406792,810.0,Copper Production,2020-05-29 13:00:00,Chile,CLP,Low Volatility Expected,,,4.2%,copper-production-810,Copper Production
406794,491.0,Chilean Manufacturing Production,2020-05-29 13:00:00,Chile,CLP,Low Volatility Expected,,,0.6%,chilean-manufacturing-production-491,Manufacturing Production
406793,488.0,Unemployment Rate,2020-05-29 13:00:00,Chile,CLP,Low Volatility Expected,,8.5%,8.2%,unemployment-rate-488,Unemployment Rate
406795,454.0,Belgian GDP,2020-05-29 13:00:00,Belgium,EUR,Low Volatility Expected,,,-3.9%,belgian-gdp-454,Gross Domestic Product (GDP)
406816,763.0,Debt-to-GDP ratio,2020-05-29 13:30:00,Brazil,BRL,Low Volatility Expected,,53.6%,51.7%,debt-to-gdp-ratio-763,Debt-to-GDP ratio
406817,1228.0,Budget Balance,2020-05-29 13:30:00,Brazil,BRL,Low Volatility Expected,,-66.000B,-79.700B,budget-balance-1228,Budget Balance
406818,1342.0,Budget Surplus,2020-05-29 13:30:00,Brazil,BRL,Low Volatility Expected,,,-23.650B,budget-surplus-1342,Budget Surplus
406823,38.0,Chicago PMI,2020-05-29 13:45:00,United States,USD,Moderate Volatility Expected,,38.0,35.4,chicago-pmi-38,Chicago Purchasing Managers Index (PMI)
406825,1568.0,Michigan 5-Year Inflation Expectations,2020-05-29 14:00:00,United States,USD,Low Volatility Expected,,,2.50%,michigan-5-year-inflation-expectations-1568,5-Year Inflation Expectations
406828,900.0,Michigan Consumer Expectations,2020-05-29 14:00:00,United States,USD,Moderate Volatility Expected,,,,michigan-consumer-expectations-900,Consumer Expectations
406827,320.0,Michigan Consumer Sentiment,2020-05-29 14:00:00,United States,USD,Moderate Volatility Expected,,68.0,71.0,michigan-consumer-sentiment-320,Consumer Sentiment
406824,901.0,Michigan Current Conditions,2020-05-29 14:00:00,United States,USD,Low Volatility Expected,,,72.4,michigan-current-conditions-901,Current Conditions
406826,389.0,Michigan Inflation Expectations,2020-05-29 14:00:00,United States,USD,Low Volatility Expected,,,2.1%,michigan-inflation-expectations-389,Inflation Expectations
406830,1073.0,Budget Balance,2020-05-29 15:00:00,Canada,CAD,Low Volatility Expected,,,-6.98B,budget-balance-1073,Budget Balance
406829,669.0,Budget Balance,2020-05-29 15:00:00,Canada,CAD,Low Volatility Expected,,,3.58B,budget-balance-669,Budget Balance
406831,1241.0,Current Account,2020-05-29 15:00:00,Ukraine,UAH,Low Volatility Expected,,,0.244B,current-account-1241,Current Account (USD)
406836,1550.0,Dallas Fed PCE,2020-05-29 16:00:00,United States,USD,Low Volatility Expected,,,1.10%,dallas-fed-pce-1550,Dallas Fed PCE
406834,1309.0,Unemployment Rate,2020-05-29 16:00:00,Colombia,COP,Low Volatility Expected,,,12.6%,unemployment-rate-1309,Unemployment Rate
406835,1538.0,Urban Unemployment Rate,2020-05-29 16:00:00,Colombia,COP,Low Volatility Expected,,,13.4%,urban-unemployment-rate-1538,Urban Unemployment Rate
406844,1619.0,CFTC S&P 500 speculative net positions,2020-05-29 19:30:00,United States,USD,Moderate Volatility Expected,,,-222.4K,cftc-s&p-500-speculative-net-positions-1619,CFTC S&P 500 speculative net positions
406842,1617.0,CFTC CHF speculative net positions,2020-05-29 19:30:00,Switzerland,CHF,Low Volatility Expected,,,7.8K,cftc-chf-speculative-net-positions-1617,CFTC CHF speculative net positions
406841,1615.0,CFTC AUD speculative net positions,2020-05-29 19:30:00,Australia,AUD,Moderate Volatility Expected,,,-33.5K,cftc-aud-speculative-net-positions-1615,CFTC AUD speculative net positions
406843,1625.0,CFTC RUB speculative positions,2020-05-29 19:30:00,Russia,RUB,Moderate Volatility Expected,,,4.1K,cftc-rub-speculative-positions-1625,CFTC RUB speculative positions
406861,497.0,Interest Rate Decision,2020-05-29 20:00:00,Colombia,COP,Low Volatility Expected,,,3.25%,interest-rate-decision-497,Interest Rate Decision
406862,1362.0,Fiscal Balance,2020-05-29 21:00:00,Mexico,MXN,Low Volatility Expected,,,16.27B,fiscal-balance-1362,Fiscal Balance
406865,1913.0,Chinese Composite PMI,2020-05-31 01:00:00,China,CNY,Moderate Volatility Expected,,,53.4,chinese-composite-pmi-1913,Composite Purchasing Managers' Index (PMI)
406867,594.0,Manufacturing PMI,2020-05-31 01:00:00,China,CNY,High Volatility Expected,,51.0,50.8,manufacturing-pmi-594,Manufacturing Purchasing Managers Index (PMI)
406866,831.0,Non-Manufacturing PMI,2020-05-31 01:00:00,China,CNY,Moderate Volatility Expected,,,53.2,non-manufacturing-pmi-831,Non-Manufacturing Purchasing Managers Index (PMI)
406868,883.0,Industrial Output,2020-05-31 10:00:00,Israel,ILS,Low Volatility Expected,,,1.7%,industrial-output-883,Industrial Output
406870,203.0,AIG Manufacturing Index,2020-05-31 22:30:00,Australia,AUD,Moderate Volatility Expected,,,35.8,aig-manufacturing-index-203,AIG Manufacturing Index
406871,32.0,Capital Spending,2020-05-31 23:50:00,Japan,JPY,Moderate Volatility Expected,,,-3.5%,capital-spending-32,Capital Spending
406873,1316.0,Exports,2020-06-01 00:00:00,South Korea,KRW,Low Volatility Expected,,-25.4%,-0.7%,exports-1316,Exports
406872,1291.0,Imports,2020-06-01 00:00:00,South Korea,KRW,Low Volatility Expected,,-17.1%,0.3%,imports-1291,Imports
406874,470.0,Trade Balance,2020-06-01 00:00:00,South Korea,KRW,Low Volatility Expected,,,4.59B,trade-balance-470,Trade Balance
406875,785.0,Nikkei Manufacturing PMI,2020-06-01 00:30:00,South Korea,KRW,Low Volatility Expected,,,41.6,nikkei-manufacturing-pmi-785,Nikkei Manufacturing Purchasing Managers Index (PMI)
406878,202.0,Manufacturing PMI,2020-06-01 00:30:00,Japan,JPY,Low Volatility Expected,,,,manufacturing-pmi-202,Manufacturing Purchasing Managers Index (PMI)
406876,1862.0,Philippines Nikkei Manufacturing PMI,2020-06-01 00:30:00,Philippines,PHP,Low Volatility Expected,,,31.6,philippines-nikkei-manufacturing-pmi-1862,Nikkei Manufacturing PMI
406877,1121.0,Manufacturing PMI,2020-06-01 00:30:00,Taiwan,TWD,Low Volatility Expected,,,42.20,manufacturing-pmi-1121,Manufacturing Purchasing Managers Index (PMI)
406879,753.0,Caixin Manufacturing PMI,2020-06-01 01:45:00,China,CNY,High Volatility Expected,,50.3,49.4,chinese-caixin-manufacturing-pmi-753,Caixin Manufacturing Purchasing Managers Index (PMI)
406884,1091.0,Core Inflation,2020-06-01 04:00:00,Indonesia,IDR,Moderate Volatility Expected,,2.90%,2.85%,core-inflation-1091, Inflation
406885,1074.0,Inflation,2020-06-01 04:00:00,Indonesia,IDR,Moderate Volatility Expected,,0.17%,0.08%,inflation-1074,Inflation
406886,778.0,Inflation,2020-06-01 04:00:00,Indonesia,IDR,Low Volatility Expected,,2.77%,2.67%,inflation-778,Inflation
406889,754.0,Nikkei Markit Manufacturing PMI,2020-06-01 05:00:00,India,INR,Low Volatility Expected,,41.0,27.4,nikkei-markit-manufacturing-pmi-754,Nikkei Markit Manufacturing Purchasing Managers Index (PMI)
406892,1630.0,Markit Manufacturing PMI,2020-06-01 06:00:00,Russia,RUB,Moderate Volatility Expected,,,31.3,markit-manufacturing-pmi-1630,Markit Manufacturing Purchasing Managers Index (PMI)
406893,1254.0,Lithuania GDP,2020-06-01 06:00:00,Lithuania,EUR,Low Volatility Expected,,,2.60%,lithuania-gdp-1254,Gross Domestic Product (GDP)
406895,798.0,Manufacturing PMI,2020-06-01 06:30:00,Sweden,SEK,Low Volatility Expected,,,36.7,manufacturing-pmi-798,Manufacturing Purchasing Managers Index (PMI)
406898,1304.0,Manufacturing PMI,2020-06-01 07:00:00,Poland,PLN,Low Volatility Expected,,34.60,31.90,manufacturing-pmi-1304,Manufacturing Purchasing Managers Index (PMI)
406897,1305.0,Manufacturing PMI,2020-06-01 07:00:00,Turkey,TRY,Low Volatility Expected,,,33.40,manufacturing-pmi-1305,Manufacturing Purchasing Managers Index (PMI)
406899,674.0,Manufacturing PMI,2020-06-01 07:00:00,Hungary,HUF,Low Volatility Expected,,,33.6,manufacturing-pmi-674,Manufacturing Purchasing Managers Index (PMI)
406900,667.0,Spanish Manufacturing PMI,2020-06-01 07:15:00,Spain,EUR,Moderate Volatility Expected,,34.0,30.8,spanish-manufacturing-pmi-667,Manufacturing Purchasing Managers Index (PMI)
406901,812.0,Markit PMI,2020-06-01 07:30:00,Czech Republic,CZK,Low Volatility Expected,,,35.1,markit-pmi-812,Republic Markit Purchasing Managers Index (PMI)
406905,832.0,Italian Manufacturing PMI,2020-06-01 07:45:00,Italy,EUR,Moderate Volatility Expected,,,31.1,italian-manufacturing-pmi-832,Manufacturing Purchasing Managers Index (PMI)
406906,1472.0,Greek Manufacturing PMI,2020-06-01 08:00:00,Greece,EUR,Low Volatility Expected,,,29.5,greek-manufacturing-pmi-1472,Manufacturing Purchasing Managers Index (PMI)
406909,204.0,Manufacturing PMI,2020-06-01 08:30:00,United Kingdom,GBP,High Volatility Expected,,,,manufacturing-pmi-204,Manufacturing Purchasing Managers Index (PMI)
406908,775.0,Retail Sales,2020-06-01 08:30:00,Hong Kong,HKD,Low Volatility Expected,,,-42.0%,retail-sales-775,Retail Sales
406910,533.0,Economic Activity,2020-06-01 10:30:00,Chile,CLP,Low Volatility Expected,,,-3.5%,economic-activity-533,Economic Activity
406914,1229.0,Budget Balance,2020-06-01 12:00:00,Czech Republic,CZK,Low Volatility Expected,,,-93.800B,budget-balance-1229,Republic Budget Balance
406913,1332.0,Total Vehicle Sales,2020-06-01 12:00:00,South Africa,ZAR,Low Volatility Expected,,,-98.40%,total-vehicle-sales-1332,Total Vehicle Sales
406912,1333.0,Total Vehicle Sales,2020-06-01 12:00:00,South Africa,ZAR,Low Volatility Expected,,,0.57K,total-vehicle-sales-1333,Total Vehicle Sales
406915,1476.0,Markit Manufacturing PMI,2020-06-01 13:00:00,Brazil,BRL,Low Volatility Expected,,,36.0,markit-manufacturing-pmi-1476,Markit Manufacturing Purchasing Managers Index (PMI)
406917,1029.0,RBC Manufacturing PMI,2020-06-01 13:30:00,Canada,CAD,Low Volatility Expected,,,33.0,rbc-manufacturing-pmi-1029,RBC Manufacturing Purchasing Managers Index (PMI)
406918,829.0,Manufacturing PMI,2020-06-01 13:45:00,United States,USD,Moderate Volatility Expected,,,36.9,manufacturing-pmi-829,Manufacturing Purchasing Managers Index (PMI)
406922,45.0,Construction Spending,2020-06-01 14:00:00,United States,USD,Low Volatility Expected,,-3.5%,0.9%,construction-spending-45,Construction Spending
406921,1046.0,ISM Manufacturing Employment,2020-06-01 14:00:00,United States,USD,Moderate Volatility Expected,,37.0,27.5,ism-manufacturing-employment-1046,ISM Manufacturing Employment
406920,1483.0,ISM Manufacturing New Orders Index,2020-06-01 14:00:00,United States,USD,Low Volatility Expected,,,27.1,ism-manufacturing-new-orders-index-1483,ISM Manufacturing New Orders Index
406923,173.0,ISM Manufacturing PMI,2020-06-01 14:00:00,United States,USD,High Volatility Expected,,36.9,41.5,ism-manufacturing-pmi-173,ISM Manufacturing Purchasing Managers Index (PMI)
406919,174.0,ISM Manufacturing Prices,2020-06-01 14:00:00,United States,USD,Low Volatility Expected,,35.0,35.3,ism-manufacturing-prices-174,ISM Manufacturing Prices
406927,1303.0,Manufacturing PMI,2020-06-01 14:30:00,Mexico,MXN,Low Volatility Expected,,,35.00,manufacturing-pmi-1303,Manufacturing Purchasing Managers Index (PMI)
406931,1318.0,Exports,2020-06-01 15:00:00,Colombia,COP,Low Volatility Expected,,,-28.50%,exports-1318,Exports
406936,412.0,Trade Balance,2020-06-01 18:00:00,Brazil,BRL,Low Volatility Expected,,6.15B,6.70B,trade-balance-412,Trade Balance
406941,23.0,Building Consents,2020-06-01 22:45:00,New Zealand,NZD,Moderate Volatility Expected,,,-21.3%,building-consents-23,Building Consents
406938,1386.0,Terms of Trade - Exports Prices,2020-06-01 22:45:00,New Zealand,NZD,Low Volatility Expected,,1.0%,3.0%,terms-of-trade---exports-prices-1386,Terms of Trade - Exports Prices
406939,1387.0,Terms of Trade - Exports Volume,2020-06-01 22:45:00,New Zealand,NZD,Low Volatility Expected,,1.0%,1.7%,terms-of-trade---exports-volume-1387,Terms of Trade - Exports Volume
406937,1388.0,Terms of Trade - Imports Prices,2020-06-01 22:45:00,New Zealand,NZD,Low Volatility Expected,,0.6%,0.3%,terms-of-trade---imports-prices-1388,Terms of Trade - Imports Prices
406940,352.0,Terms of Trade Index,2020-06-01 22:45:00,New Zealand,NZD,Low Volatility Expected,,0.8%,2.6%,terms-of-trade-index-352,Terms of Trade Index
406954,744.0,CPI,2020-06-01 23:00:00,South Korea,KRW,Low Volatility Expected,,,-0.6%,cpi-744,Consumer Price Index (CPI)
406953,467.0,CPI,2020-06-01 23:00:00,South Korea,KRW,Moderate Volatility Expected,,,0.1%,cpi-467,Consumer Price Index (CPI)
406958,745.0,GDP,2020-06-01 23:00:00,South Korea,KRW,Low Volatility Expected,,,1.3%,gdp-745,Gross Domestic Product (GDP)
406957,471.0,GDP,2020-06-01 23:00:00,South Korea,KRW,Low Volatility Expected,,,-1.4%,gdp-471,Gross Domestic Product (GDP)
406942,1481.0,Irish Manufacturing PMI,2020-06-02 00:01:00,Ireland,EUR,Low Volatility Expected,,,36.0,irish-manufacturing-pmi-1481,Manufacturing Purchasing Managers Index (PMI)
406944,1014.0,Business inventories,2020-06-02 00:30:00,Australia,AUD,Low Volatility Expected,,-0.1%,0.3%,business-inventories-1014,Business Inventories
406943,1096.0,Nikkei Manufacturing PMI,2020-06-02 00:30:00,Indonesia,IDR,Low Volatility Expected,,,27.5,nikkei-manufacturing-pmi-1096,Nikkei Manufacturing Purchasing Managers Index (PMI)
406948,40.0,Company Gross Operating Profits,2020-06-02 01:30:00,Australia,AUD,Moderate Volatility Expected,,-3.5%,-3.5%,company-gross-operating-profits-40,Company Gross Operating Profits
406945,1442.0,Company Profits Pre-Tax,2020-06-02 01:30:00,Australia,AUD,Low Volatility Expected,,,-0.6%,company-profits-pre-tax-1442,Company Profits Pre-Tax
406947,80.0,Current Account,2020-06-02 01:30:00,Australia,AUD,Moderate Volatility Expected,,2.3B,1.0B,current-account-80,Current Account
406946,1379.0,Net Exports Contribution,2020-06-02 01:30:00,Australia,AUD,Low Volatility Expected,,0.2%,0.1%,net-exports-contribution-1379,Net Exports Contribution
406949,171.0,RBA Interest Rate Decision,2020-06-02 04:30:00,Australia,AUD,High Volatility Expected,,0.25%,0.25%,rba-interest-rate-decision-171,Interest Rate Decision
406952,259.0,Retail Sales,2020-06-02 06:30:00,Switzerland,CHF,Moderate Volatility Expected,,,-5.6%,retail-sales-259,Retail Sales
406959,114.0,French Government Budget Balance,2020-06-02 06:45:00,France,EUR,Low Volatility Expected,,,-52.5B,french-government-budget-balance-114,Government Budget Balance
406963,456.0,GDP,2020-06-02 07:00:00,Czech Republic,CZK,Low Volatility Expected,,,,gdp-456,Republic Gross Domestic Product (GDP)
406962,1251.0,GDP,2020-06-02 07:00:00,Czech Republic,CZK,Low Volatility Expected,,,1.7%,gdp-1251,Republic Gross Domestic Product (GDP)
406960,1279.0,PPI,2020-06-02 07:00:00,Hungary,HUF,Low Volatility Expected,,,4.3%,ppi-1279,Producer Price Index (PPI)
406961,1389.0,Trade Balance,2020-06-02 07:00:00,Hungary,HUF,Low Volatility Expected,,,436.0M,trade-balance-1389,Trade Balance (EUR)
406964,278.0,procure.ch PMI,2020-06-02 07:30:00,Switzerland,CHF,Moderate Volatility Expected,,34.6,40.7,procure.ch-pmi-278,procure.ch Purchasing Managers Index (PMI)
406965,340.0,French Manufacturing PMI,2020-06-02 07:50:00,France,EUR,Moderate Volatility Expected,,31.5,31.5,french-manufacturing-pmi-340,Manufacturing Purchasing Managers Index (PMI)
406966,136.0,German Manufacturing PMI,2020-06-02 07:55:00,Germany,EUR,High Volatility Expected,,34.4,34.4,german-manufacturing-pmi-136,Manufacturing Purchasing Managers Index (PMI)
406968,642.0,Manufacturing PMI,2020-06-02 08:00:00,Norway,NOK,Low Volatility Expected,,,42.0,manufacturing-pmi-642,Manufacturing Purchasing Managers Index (PMI)
